Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Patan, Michael J.",57192314910,4,"Medicine
Nursing
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Engineering
",,
"Pasley, Jack",57202914620,1,"Engineering
Materials Science
",,
"Parvin, Parvin",57209311330,1,"Computer Science
",,
"Partington, Sarah",6701657222,13,"Medicine
Psychology
Social Sciences
Health Professions
Nursing
Pharmacology, Toxicology and Pharmaceutics
Decision Sciences
",,
"Partington, Elizabeth",18042131400,13,"Social Sciences
Medicine
Psychology
Health Professions
Business, Management and Accounting
Nursing
Pharmacology, Toxicology and Pharmaceutics
Decision Sciences
",,
"Parry, Mark Ashley",57194689900,1,"Social Sciences
Environmental Science
",,
"Parr, M.",7005261016,2,"Medicine
Health Professions
",0000-0001-7407-8300,
"Parr, Connal",54927136900,9,"Social Sciences
Arts and Humanities
",,
"Parr, Andrea A.",7102221245,4,"Materials Science
Physics and Astronomy
Engineering
Chemistry
",,
"Parnell, Matthew T.",57208224822,1,"Physics and Astronomy
",,
"Parmar, Yogeshvar Singh",57361978600,1,"Social Sciences
Computer Science
Engineering
Environmental Science
",,
"Parmar, Arran",57210107683,3,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Engineering
",,
"Parks, Judith",36844528600,5,"Social Sciences
Environmental Science
Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Chemical Engineering
Psychology
",,
"Parkinson, Mark",57200794477,5,"Medicine
Social Sciences
Business, Management and Accounting
Earth and Planetary Sciences
Nursing
",,
"Parkinson, David",15729664300,2,"Engineering
Arts and Humanities
Social Sciences
Computer Science
",,
"Parker, Shay",57223248190,1,"Engineering
",,
"Parker, Sandra",7401645661,11,"Social Sciences
Arts and Humanities
Business, Management and Accounting
",,
"Parker, Rebecca",57262349000,1,"Social Sciences
",,
"Parker, Paul",57191897812,4,"Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
",,
"Parker, Julie A.",57053594200,3,"Chemistry
",,
"Parker, Jessica Brandon",57188623414,22,"Biochemistry, Genetics and Molecular Biology
Medicine
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Chemistry
Immunology and Microbiology
Multidisciplinary
",,
"Parker, Christopher",57216934936,2,"Social Sciences
Environmental Science
",,
"Park, Vikki",57490579300,7,"Nursing
",,
"Park, Vikki",57194735448,1,"Medicine
",,
"Park, Laura J.",57204603869,6,"Nursing
",,
"Park, Kyu-hyun",57368465900,1,"Arts and Humanities
Social Sciences
Computer Science
",,
"Park, Gary J.",7403041317,2,"Agricultural and Biological Sciences
Environmental Science
Social Sciences
",,
"Papini, Massimiliano",37084000500,1,"Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
",0000-0002-6831-1185,
"Paper, E. S.",24489288000,1,"Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
",,
"Papanicolaou, Georgios",35222152800,18,"Social Sciences
Environmental Science
Business, Management and Accounting
Economics, Econometrics and Finance
Agricultural and Biological Sciences
Engineering
Medicine
",0000-0001-5222-1989,
"Panter, C. H.",23001796300,4,"Physics and Astronomy
Materials Science
Engineering
",,
"Panter, C. H.",57421889300,1,"Physics and Astronomy
Engineering
",,
"Panter, C. H.",57421856700,1,"Materials Science
Physics and Astronomy
",,
"Panitz, Sina",56490930500,5,"Earth and Planetary Sciences
Environmental Science
Social Sciences
",,
"Pang, Huafeng",55509442500,23,"Materials Science
Physics and Astronomy
Engineering
Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
",,
"Pandit, Subash",57191088172,1,"Energy
Environmental Science
Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
",,
"Panchal, Utsav",57386281800,2,"Physics and Astronomy
Earth and Planetary Sciences
",,
"Panagakis, Jenny",57218227062,1,"Agricultural and Biological Sciences
",,
"Palmer, Eddie J.",56980072000,3,"Business, Management and Accounting
Social Sciences
Computer Science
",,
"Palmer, Catherine",7403082087,56,"Social Sciences
Business, Management and Accounting
Arts and Humanities
Health Professions
Economics, Econometrics and Finance
Medicine
Psychology
Engineering
Environmental Science
Decision Sciences
",0000-0001-8345-7556,
"Paladin, Andrea",57219416596,1,"Energy
",,
"Pal, Deepali",55471444900,24,"Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Chemical Engineering
Engineering
",0000-0001-6326-5303,
"Pakpahan, Eduwin",56442586600,17,"Medicine
Social Sciences
Multidisciplinary
Mathematics
Decision Sciences
Neuroscience
Economics, Econometrics and Finance
Nursing
Psychology
Biochemistry, Genetics and Molecular Biology
",0000-0002-0058-1808,
"Paing, Aung P.",57212037148,1,"Engineering
",,
"Paige, Caroline",57290037500,1,"Medicine
",,
"Pagan, Victoria",57889871900,1,"Mathematics
Computer Science
",,
"Padwick, Annie",57192557056,8,"Social Sciences
Computer Science
",,
"Padget, Kay",6508342352,15,"Biochemistry, Genetics and Molecular Biology
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Medicine
Immunology and Microbiology
Multidisciplinary
Chemical Engineering
Computer Science
",,
"Pachisia, Vedant",56674621800,1,"Economics, Econometrics and Finance
Environmental Science
",,
"Pace, Sonia",57531727400,1,"Pharmacology, Toxicology and Pharmaceutics
",,
"P Shawcross, Andrew",23164872000,1,"Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
",,
"P Carvalho, Luís",57226020701,2,"Computer Science
",,
"Ozoemena, Chukwunonso Emmanuel",57211582895,1,"Decision Sciences
",,
"Özbil Torun, Ayşe",37115881700,24,"Social Sciences
Engineering
Environmental Science
Medicine
Arts and Humanities
Earth and Planetary Sciences
Psychology
Computer Science
Mathematics
Neuroscience
",,
"Oxburgh, Gavin Eric",36490311100,30,"Social Sciences
Psychology
Medicine
Computer Science
Arts and Humanities
Nursing
Chemical Engineering
Mathematics
",0000-0003-4830-1673,
"Owl, Graham M.",55665502300,1,"Social Sciences
",,
"Owens, A.",57213893134,1,"Physics and Astronomy
",,
"Owen, Sarah",55171334400,2,"Business, Management and Accounting
",,
"Owen, Jane",8451902200,4,"Business, Management and Accounting
Social Sciences
Engineering
Mathematics
Decision Sciences
",,
"Ovington, Rhys",57195127547,2,"Engineering
Materials Science
",,
"Oven, Katie J.",21234217600,27,"Social Sciences
Earth and Planetary Sciences
Environmental Science
Business, Management and Accounting
Multidisciplinary
Agricultural and Biological Sciences
Medicine
",,
"Ovalle, Liliana",57015351700,10,"Computer Science
Social Sciences
Arts and Humanities
Biochemistry, Genetics and Molecular Biology
Mathematics
Engineering
",,
"Oughtred, R. E.",23074519700,7,"Chemistry
Biochemistry, Genetics and Molecular Biology
Materials Science
",,
"Oughtred, R. E.",57220074017,1,"Physics and Astronomy
Engineering
",,
"Oswald, Rebecca Jayne",57200222522,6,"Social Sciences
Business, Management and Accounting
Economics, Econometrics and Finance
Environmental Science
Psychology
",,
"Oswald, Marion",55334546800,11,"Social Sciences
Computer Science
Physics and Astronomy
Engineering
Mathematics
Medicine
",,
"O'Sullivan, Joseph",57843089000,1,"Chemical Engineering
Chemistry
",,
"Ostermann, Hanna",56312750700,1,"Social Sciences
",,
"Osidipe, Timi",56993900700,2,"Social Sciences
",,
"Osbourne, Allan",57204460028,1,"Engineering
Business, Management and Accounting
",,
"Osbourne, Alison",57202308596,1,"Medicine
Social Sciences
",,
"Osborne, Allan",7103273260,9,"Engineering
Business, Management and Accounting
Social Sciences
",,
"Osborne, Alison K.",57215591095,5,"Medicine
Social Sciences
Environmental Science
Nursing
Multidisciplinary
Psychology
",0000-0003-2203-7106,
"Orozco-Fuentes, Sirio",37089246900,7,"Biochemistry, Genetics and Molecular Biology
Multidisciplinary
Environmental Science
Physics and Astronomy
Earth and Planetary Sciences
Materials Science
Chemical Engineering
Engineering
",,
"Ormston, Stephen",15835397200,1,"Engineering
",,
"Orme, Elizabeth",37026718600,5,"Psychology
Neuroscience
Arts and Humanities
Social Sciences
Medicine
Computer Science
",,
"Orme, Bethany V.",57201613757,6,"Physics and Astronomy
Chemistry
Materials Science
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",,
"Orlando, Stephen",57226066009,1,"Mathematics
Engineering
Arts and Humanities
",,
"Organisciak, Daniel",57211033583,8,"Computer Science
Engineering
Materials Science
Mathematics
Medicine
",,
"Oreyomi, Michael",57672268600,1,"Social Sciences
Computer Science
Engineering
Environmental Science
",,
"Orange, Derek",57217153834,1,"Social Sciences
Earth and Planetary Sciences
",,
"Orange, A. D.",6701525657,3,"Arts and Humanities
Social Sciences
",,
"Oram, R. J.",57196926809,3,"Materials Science
Engineering
Physics and Astronomy
",,
"Opio, Joyce",58222261300,1,"Immunology and Microbiology
Medicine
",,
"Oparaku, O.",6602954854,2,"Physics and Astronomy
Engineering
Materials Science
",,
"Ooppakeaw, W.",54796801900,1,"Physics and Astronomy
",,
"Ooi, Shirt Fun",7006276638,16,"Engineering
Physics and Astronomy
Computer Science
",,
"Onjewu, Adah Kole Emmanuel",57201114054,23,"Business, Management and Accounting
Social Sciences
Computer Science
Psychology
Economics, Econometrics and Finance
Mathematics
Agricultural and Biological Sciences
",,
"Ong, Huiling",57715723300,5,"Physics and Astronomy
Materials Science
Engineering
",,
"O'Neill, Terence S.",36684187800,6,"Medicine
Pharmacology, Toxicology and Pharmaceutics
Arts and Humanities
Nursing
Psychology
",,
"O’Neill, T. S.",57212351987,1,"Arts and Humanities
Medicine
Psychology
",,
"O’Neill, Eleanor",57967831300,1,"Arts and Humanities
",,
"Omoware, Wisdom D.",56646613700,1,"Energy
",,
"Omotosho, Emmanuel",57786921800,1,"Engineering
Physics and Astronomy
Materials Science
",,
"Omezi, Natasha",57218869208,2,"Computer Science
Social Sciences
Environmental Science
Biochemistry, Genetics and Molecular Biology
Engineering
Agricultural and Biological Sciences
Medicine
",,
"Ombor, J.",57192163507,1,"Biochemistry, Genetics and Molecular Biology
",,
"Omar, Mohamed Albashir",57225759087,3,"Computer Science
Mathematics
Decision Sciences
",,
"Oman, Paul",7003315556,13,"Medicine
Mathematics
Computer Science
Engineering
Materials Science
Multidisciplinary
",,
"O'Loghlen, Aisling",57193567797,2,"Social Sciences
Business, Management and Accounting
Environmental Science
",0000-0001-8839-0493,
"Olivier, Stephen",36920902700,1,"Medicine
Health Professions
",,
"Oliver, Stanley",14036070000,7,"Business, Management and Accounting
Social Sciences
Economics, Econometrics and Finance
Chemical Engineering
Engineering
",,
"Oliver, Raymond",55804230700,6,"Engineering
Physics and Astronomy
Computer Science
Materials Science
Mathematics
",,
"Oliver, Lorraine",57192123463,1,"Psychology
Pharmacology, Toxicology and Pharmaceutics
",,
"Oliveira, Rui M.Trindade",57222510491,1,"Social Sciences
Arts and Humanities
",,
"O’leary, David",57202209826,1,"Medicine
Health Professions
",,
"Olajide, Joan",57194600063,5,"Medicine
Agricultural and Biological Sciences
Multidisciplinary
Nursing
",,
"Okoro, Victor",57210861865,3,"Energy
Engineering
Chemical Engineering
Mathematics
Chemistry
",,
"Okorie, Ikechukwu Alexander",48861737400,3,"Engineering
Multidisciplinary
",,
"Okorie, Alexander",36904783000,6,"Environmental Science
Chemistry
Physics and Astronomy
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
Medicine
",,
"Okolo, Chinyere",57210360525,5,"Chemistry
Pharmacology, Toxicology and Pharmaceutics
Engineering
Materials Science
Biochemistry, Genetics and Molecular Biology
",,
"O'Keefe, Phil",7006843949,111,"Social Sciences
Environmental Science
Earth and Planetary Sciences
Energy
Economics, Econometrics and Finance
Engineering
Business, Management and Accounting
Arts and Humanities
Medicine
Agricultural and Biological Sciences
Multidisciplinary
Nursing
Health Professions
Dentistry
Physics and Astronomy
",,
"O’Keefe, Phil",57189565267,6,"Social Sciences
Earth and Planetary Sciences
Arts and Humanities
Environmental Science
",,
"Ogwu, Suzannah",57192190337,5,"Computer Science
Social Sciences
Materials Science
Multidisciplinary
Nursing
Engineering
Health Professions
Medicine
",,
"Ogutcen, Omer Faruk",57189293699,2,"Engineering
Computer Science
Chemical Engineering
",,
"O'Gram, Samantha J.",8922905900,4,"Chemistry
Environmental Science
Biochemistry, Genetics and Molecular Biology
",,
"Ogle, Justine",57320604800,2,"Social Sciences
",,
"Ogden, A.",7005381152,1,"Medicine
",,
"Ogbeide, Henry",58164754400,1,"Business, Management and Accounting
",,
"Ogbanga, Nengi",57543473100,4,"Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Environmental Science
",0000-0003-0008-8607,
"Ogah, Ogah E.",25650035100,3,"Materials Science
Physics and Astronomy
",,
"Oetojo, Julita Oesanty",56820106800,2,"Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
Environmental Science
Engineering
Mathematics
Energy
Business, Management and Accounting
Computer Science
",,
"O’Donnell, Susan",57665257000,1,"Economics, Econometrics and Finance
Business, Management and Accounting
",,
"O'Donnell, Shawn",48761726700,6,"Earth and Planetary Sciences
Arts and Humanities
Social Sciences
Environmental Science
Multidisciplinary
Agricultural and Biological Sciences
Medicine
",0000-0003-0731-7425,
"O’Donnell, Shawn",58100785300,1,"Multidisciplinary
",,
"O’Donnell, Shawn A.",57891703000,1,"Agricultural and Biological Sciences
",,
"O’Doherty, Alasdair F.",57795342400,20,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Health Professions
Multidisciplinary
Neuroscience
",0000-0002-9953-9772,
"Odebunmi, Adesola O.",57204545475,1,"Chemistry
",,
"O'Connell, Anita",54987992500,6,"Arts and Humanities
Social Sciences
",,
"Ochie, Chinedu",57422364400,2,"Business, Management and Accounting
Social Sciences
Economics, Econometrics and Finance
",,
"O'Brien, T. R.",57024399300,1,"Social Sciences
Engineering
Environmental Science
",,
"O’brien, Richard",58197824600,1,"Arts and Humanities
",,
"O'Brien, Nicola",56324216300,18,"Medicine
Nursing
Health Professions
Psychology
Social Sciences
",0000-0002-7773-6871,
"O’Brien, Nicola",57200702968,5,"Medicine
Social Sciences
Multidisciplinary
Health Professions
Psychology
",,
"O'Brien, Nicki",57218709554,1,"Medicine
",,
"O'Brien, Laura",57366495800,2,"Arts and Humanities
Social Sciences
",,
"O'Brien, Laura",49663939400,2,"Arts and Humanities
",,
"O'Brien, Kate",57194301436,1,"Social Sciences
",,
"O'Brien, Gregory",56083190800,50,"Medicine
Psychology
Neuroscience
Social Sciences
Nursing
Biochemistry, Genetics and Molecular Biology
Arts and Humanities
Health Professions
Pharmacology, Toxicology and Pharmaceutics
",,
"O'Brien, Gregory",7102971108,6,"Medicine
Social Sciences
Psychology
Neuroscience
",,
"O’brien, Greg",57924590200,1,"Social Sciences
",,
"O’Brien, George",57214283580,2,"Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
Engineering
",,
"O'Brien, Geoff",56270368700,35,"Social Sciences
Environmental Science
Earth and Planetary Sciences
Business, Management and Accounting
Energy
Engineering
Arts and Humanities
Medicine
",,
"O’Brien, Dominic",57190301549,1,"Social Sciences
",,
"O'Brien, David",7402739086,7,"Social Sciences
Medicine
Nursing
",,
"Obrador Pons, Pau",58248800700,1,"Social Sciences
",,
"Obrador, Pau",16245655500,18,"Social Sciences
Business, Management and Accounting
Arts and Humanities
Environmental Science
Medicine
",0000-0001-5619-7074,
"Oates, Sue",57214231952,2,"Social Sciences
",,
"Oakes, B.",24534989300,3,"Physics and Astronomy
Engineering
",,
"Oak, Eileen Barbara",57214321850,5,"Social Sciences
",,
"Nyarko, Diana Adjei",58064667400,1,"Computer Science
Social Sciences
Engineering
Environmental Science
",,
